日期,班次,统计时间,工序,产线设备,工单号,卡号,料号,在制数量（件）
2026-08-29T00:00:00,B,2026-08-30T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,16,UK561M200N300AP4APR,447
2026-08-29T00:00:00,B,2026-08-30T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,17,UK561M200N300AP4APR,410
2026-08-29T00:00:00,B,2026-08-30T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,18,UK561M200N300AP4APR,210
2026-08-29T00:00:00,B,2026-08-30T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,22,UK561M200N300AP4APR,199
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,1,UK561M200N300AP4APR,168
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,2,UK561M200N300AP4APR,276
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,3,UK561M200N300AP4APR,288
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,8,UK561M200N300AP4APR,168
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,9,UK561M200N300AP4APR,252
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,5,UK561M200N300AP4APR,132
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,7,UK561M200N300AP4APR,276
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000304,29,UK561M200N300AP4APR,384
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000304,31,UK561M200N300AP4APR,360
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000304,33,UK561M200N300AP4APR,216
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000304,35,UK561M200N300AP4APR,276
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,34,UK561M200N300AP4APR,360
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000304,36,UK561M200N300AP4APR,264
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,2,UK561M200N300AP4APR,264
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000302,39,UK561M200N300AP4APR,396
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000302,40,UK561M200N300AP4APR,362
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,8,UK561M200N300AP4APR,0
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,28,UK561M200N300AP4APR,0
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000303,32,UK561M200N300AP4APR,203
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,5,UK561M200N300AP4APR,205
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,6,UK561M200N300AP4APR,0
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,16,UK561M200N300AP4APR,74
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,17,UK561M200N300AP4APR,0
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,18,UK561M200N300AP4APR,259
2026-08-29T00:00:00,B,2026-08-30T05:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,22,UK561M200N300AP4APR,0
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,13,UK561M200N300AP4APR,228
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,12,UK561M200N300AP4APR,384
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,23,UK561M200N300AP4APR,563
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,24,UK561M200N300AP4APR,336
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,2,UK561M200N300AP4APR,342
2026-08-30T00:00:00,A,2026-08-30T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,3,UK561M200N300AP4APR,514
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,13,UK561M200N300AP4APR,240
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,12,UK561M200N300AP4APR,156
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,23,UK561M200N300AP4APR,338
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,24,UK561M200N300AP4APR,162
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,2,UK561M200N300AP4APR,128
2026-08-30T00:00:00,A,2026-08-30T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,3,UK561M200N300AP4APR,226
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,10,UK561M200N300AP4APR,540
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,11,UK561M200N300AP4APR,384
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,12,UK561M200N300AP4APR,336
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,9,UK561M200N300AP4APR,168
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,11,UK561M200N300AP4APR,252
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,1,UK561M200N300AP4APR,492
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,3,UK561M200N300AP4APR,372
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,5,UK561M200N300AP4APR,360
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,7,UK561M200N300AP4APR,180
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,9,UK561M200N300AP4APR,204
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,2,UK561M200N300AP4APR,612
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,6,UK561M200N300AP4APR,528
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,8,UK561M200N300AP4APR,516
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,10,UK561M200N300AP4APR,336
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000302,46,UK561M200N300AP4APR,193
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,20,UK561M200N300AP4APR,437
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,25,UK561M200N300AP4APR,492
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,26,UK561M200N300AP4APR,166
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,30,UK561M200N300AP4APR,347
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,32,UK561M200N300AP4APR,203
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,33,UK561M200N300AP4APR,187
2026-08-30T00:00:00,B,2026-08-31T00:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,34,UK561M200N300AP4APR,570
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,10,UK561M200N300AP4APR,300
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,11,UK561M200N300AP4APR,240
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,12,UK561M200N300AP4APR,252
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,9,UK561M200N300AP4APR,108
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,11,UK561M200N300AP4APR,360
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,1,UK561M200N300AP4APR,192
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,3,UK561M200N300AP4APR,108
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,5,UK561M200N300AP4APR,324
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,7,UK561M200N300AP4APR,192
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,9,UK561M200N300AP4APR,324
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,2,UK561M200N300AP4APR,372
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,6,UK561M200N300AP4APR,132
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,8,UK561M200N300AP4APR,288
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,10,UK561M200N300AP4APR,300
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000302,46,UK561M200N300AP4APR,290
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,20,UK561M200N300AP4APR,137
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,25,UK561M200N300AP4APR,360
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,26,UK561M200N300AP4APR,189
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,30,UK561M200N300AP4APR,311
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,32,UK561M200N300AP4APR,370
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,33,UK561M200N300AP4APR,210
2026-08-30T00:00:00,B,2026-08-31T05:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,34,UK561M200N300AP4APR,225
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,14,UK561M200N300AP4APR,444
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,15,UK561M200N300AP4APR,216
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,16,UK561M200N300AP4APR,396
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,17,UK561M200N300AP4APR,444
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,21,UK561M200N300AP4APR,420
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,22,UK561M200N300AP4APR,492
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000303,31,UK561M200N300AP4APR,540
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,21,UK561M200N300AP4APR,376
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,27,UK561M200N300AP4APR,338
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,35,UK561M200N300AP4APR,240
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,1,UK561M200N300AP4APR,271
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,9,UK561M200N300AP4APR,385
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,4,UK561M200N300AP4APR,595
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,31,UK561M200N300AP4APR,447
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,3,UK561M200N300AP4APR,175
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,5,UK561M200N300AP4APR,536
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,7,UK561M200N300AP4APR,560
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,11,UK561M200N300AP4APR,441
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,1,UK561M200N300AP4APR,178
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,6,UK561M200N300AP4APR,175
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,8,UK561M200N300AP4APR,262
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,9,UK561M200N300AP4APR,438
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,10,UK561M200N300AP4APR,440
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,29,UK561M200N300AP4APR,350
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,31,UK561M200N300AP4APR,398
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,28,UK561M200N300AP4APR,462
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,30,UK561M200N300AP4APR,275
2026-08-31T00:00:00,A,2026-08-31T12:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,3,UK561M200N300AP4APR,175
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,14,UK561M200N300AP4APR,156
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,15,UK561M200N300AP4APR,96
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,16,UK561M200N300AP4APR,264
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD092,SF313-2608000384,17,UK561M200N300AP4APR,72
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,21,UK561M200N300AP4APR,300
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,22,UK561M200N300AP4APR,276
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000303,31,UK561M200N300AP4APR,72
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,21,UK561M200N300AP4APR,188
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,27,UK561M200N300AP4APR,373
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000304,35,UK561M200N300AP4APR,275
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,1,UK561M200N300AP4APR,394
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,9,UK561M200N300AP4APR,0
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000384,4,UK561M200N300AP4APR,309
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000304,31,UK561M200N300AP4APR,376
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,3,UK561M200N300AP4APR,150
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000382,5,UK561M200N300AP4APR,0
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,7,UK561M200N300AP4APR,210
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000383,11,UK561M200N300AP4APR,214
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0012,SF313-2608000384,1,UK561M200N300AP4APR,249
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,6,UK561M200N300AP4APR,128
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,8,UK561M200N300AP4APR,239
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,9,UK561M200N300AP4APR,196
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,10,UK561M200N300AP4APR,238
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,29,UK561M200N300AP4APR,362
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,31,UK561M200N300AP4APR,265
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,28,UK561M200N300AP4APR,0
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000304,30,UK561M200N300AP4APR,299
2026-08-31T00:00:00,A,2026-08-31T17:00:00,3164 制造六处老化选别,6D0005,SF313-2608000384,3,UK561M200N300AP4APR,226
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,13,UK561M200N300AP4APR,312
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,15,UK561M200N300AP4APR,612
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,17,UK561M200N300AP4APR,300
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD116,SF313-2608000383,19,UK561M200N300AP4APR,168
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,11,UK561M200N300AP4APR,348
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,13,UK561M200N300AP4APR,432
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,15,UK561M200N300AP4APR,396
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,17,UK561M200N300AP4APR,204
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,19,UK561M200N300AP4APR,504
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD117,SF313-2608000382,21,UK561M200N300AP4APR,336
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,4,UK561M200N300AP4APR,372
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,6,UK561M200N300AP4APR,612
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,8,UK561M200N300AP4APR,576
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,10,UK561M200N300AP4APR,372
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,12,UK561M200N300AP4APR,396
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,14,UK561M200N300AP4APR,528
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD119,SF313-2608000382,16,UK561M200N300AP4APR,384
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,14,UK561M200N300AP4APR,504
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,16,UK561M200N300AP4APR,240
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,18,UK561M200N300AP4APR,528
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3161 制造六处釘卷,6DD121,SF313-2608000383,20,UK561M200N300AP4APR,168
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000300,39,UK561M200N300AP4APR,56
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0007,SF313-2608000382,7,UK561M200N300AP4APR,361
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000302,41,UK561M200N300AP4APR,91
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000383,5,UK561M200N300AP4APR,218
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,7,UK561M200N300AP4APR,512
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,10,UK561M200N300AP4APR,345
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,11,UK561M200N300AP4APR,263
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3162 制造六处自动组立套胶,6B0015,SF313-2608000384,12,UK561M200N300AP4APR,346
2026-08-31T00:00:00,B,2026-09-01T00:00:00,3164 制造六处老化选别,6D0005,SF313-2608000302,36,UK561M200N300AP4APR,314
